Product ID,Category,Sub-Category,Product Name,New Product ID
OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,OFF-AR-10002766-Prang Drawin
TEC-PH-10004434,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,TEC-PH-10004434-Cisco IP Ph
FUR-BO-10000711,Furniture,Bookcases,"Hon Metal Bookcases, Gray",FUR-BO-10000711-Hon Metal Bo
OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,OFF-BI-10001120-Ibico EPK-21
OFF-AP-10004655,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",OFF-AP-10004655-Holmes Visib
FUR-BO-10004360,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,FUR-BO-10004360-Rush Hierloo
TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,TEC-AC-10000199-Kingston Dig
TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",TEC-MA-10001127-HP Designjet
OFF-AR-10001227,Office Supplies,Art,Newell 338,OFF-AR-10001227-Newell 338
FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,FUR-CH-10000229-Global Enter
FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,FUR-BO-10002853-O'Sullivan 5
OFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),OFF-PA-10004022-Hammermill C
OFF-PA-10004248,Office Supplies,Paper,Xerox 1990,OFF-PA-10004248-Xerox 1990
OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,OFF-PA-10001363-Xerox 1933
OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",OFF-BI-10003876-Green Canvas
OFF-EN-10004007,Office Supplies,Envelopes,Park Ridge Embossed Executive Business Envelopes,OFF-EN-10004007-Park Ridge E
FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",FUR-BO-10003894-Safco Value 
TEC-MA-10001570,Technology,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone,TEC-MA-10001570-Cisco Deskto
FUR-FU-10003930,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,FUR-FU-10003930-Howard Mille
OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,OFF-PA-10000232-Xerox 1975
OFF-AR-10001972,Office Supplies,Art,Newell 323,OFF-AR-10001972-Newell 323
OFF-AR-10004587,Office Supplies,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",OFF-AR-10004587-Boston 1827 
OFF-AP-10001366,Office Supplies,Appliances,Staple holder,OFF-AP-10001366-Staple holde
OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",OFF-BI-10000216-Mead 1st Gea
TEC-MA-10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",TEC-MA-10001047-3D Systems C
OFF-LA-10003720,Office Supplies,Labels,Avery 487,OFF-LA-10003720-Avery 487
TEC-MA-10003246,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer,TEC-MA-10003246-Hewlett-Pack
FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,FUR-FU-10000175-DAX Wood Doc
OFF-PA-10000556,Office Supplies,Paper,Xerox 208,OFF-PA-10000556-Xerox 208
TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,TEC-AC-10003237-Memorex Micr
OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,OFF-EN-10003068-#6 3/4 Gumme
FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,FUR-FU-10004053-DAX Two-Tone
OFF-PA-10000565,Office Supplies,Paper,Easy-staple paper,OFF-PA-10000565-Easy-staple 
OFF-LA-10000414,Office Supplies,Labels,Avery 503,OFF-LA-10000414-Avery 503
OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,OFF-AP-10002998-Holmes 99% H
FUR-BO-10004690,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,FUR-BO-10004690-O'Sullivan C
OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,OFF-AR-10002445-SANFORD Majo
FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,FUR-BO-10003546-Hon 4-Shelf 
FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,FUR-TA-10003392-Global Adapt
OFF-AR-10003217,Office Supplies,Art,Newell 316,OFF-AR-10003217-Newell 316
OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,OFF-ST-10001932-Fellowes Sta
OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,OFF-AR-10001761-Avery Hi-Lit
OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",OFF-EN-10003567-Inter-Office
OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,OFF-PA-10003022-Xerox 1992
FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,FUR-TA-10004442-Riverside Fu
OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,OFF-ST-10000129-Fellowes Rec
OFF-PA-10004948,Office Supplies,Paper,Xerox 190,OFF-PA-10004948-Xerox 190
OFF-PA-10001725,Office Supplies,Paper,Xerox 1892,OFF-PA-10001725-Xerox 1892
TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,TEC-PH-10000213-Seidio BD2-H
OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad","OFF-PA-10000807-TOPS ""Import"
OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",OFF-ST-10003805-24 Capacity 
OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,OFF-PA-10004353-Southworth 2
OFF-EN-10004206,Office Supplies,Envelopes,Multimedia Mailers,OFF-EN-10004206-Multimedia M
OFF-LA-10003388,Office Supplies,Labels,Avery 5,OFF-LA-10003388-Avery 5
TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,TEC-PH-10000193-Jensen SMPS-
FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",FUR-FU-10002111-Master Caste
OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,OFF-ST-10000885-Fellowes Des
OFF-PA-10002709,Office Supplies,Paper,Xerox 1956,OFF-PA-10002709-Xerox 1956
FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,FUR-FU-10003424-Nu-Dell Oak 
OFF-BI-10003718,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System,OFF-BI-10003718-GBC Therma-A
FUR-FU-10002508,Furniture,Furnishings,Document Clip Frames,FUR-FU-10002508-Document Cli
OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",OFF-AP-10004052-Hoover Repla
OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,OFF-PA-10003134-Xerox 1937
FUR-FU-10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",FUR-FU-10000719-DAX Cubicle 
FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library,FUR-BO-10003893-Sauder Camde
TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,TEC-CO-10001943-Canon PC-428
FUR-CH-10000749,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,FUR-CH-10000749-Office Star 
OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,OFF-PA-10003228-Xerox 1917
TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,TEC-AC-10001542-SanDisk Cruz
TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,TEC-AC-10004877-Imation 304
TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,TEC-PH-10001305-Panasonic KX
OFF-PA-10000483,Office Supplies,Paper,Xerox 19,OFF-PA-10000483-Xerox 19
TEC-AC-10000487,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,TEC-AC-10000487-SanDisk Cruz
TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,TEC-AC-10002018-AmazonBasics
OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,OFF-PA-10004381-14-7/8 x 11 
OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",OFF-EN-10001453-Tyvek Intero
OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,OFF-SU-10001212-Kleencut For
OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",OFF-BI-10000201-Avery Triang
TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120,TEC-AC-10004396-Logitech Key
OFF-PA-10001166,Office Supplies,Paper,Xerox 1932,OFF-PA-10001166-Xerox 1932
OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils,OFF-AR-10002467-Dixon Ticond
FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",FUR-FU-10002813-DAX Contempo
TEC-MA-10000752,Technology,Machines,Texas Instrument TI-15 Fraction Calculator,TEC-MA-10000752-Texas Instru
FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",FUR-FU-10004845-Deflect-o Ec
OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,OFF-FA-10000840-OIC Thumb-Ta
OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",OFF-AR-10001231-Sanford Eart
TEC-PH-10004875,Technology,Phones,PNY Rapid USB Car Charger - Black,TEC-PH-10004875-PNY Rapid US
FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,FUR-CH-10001802-Hon Every-Da
TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",TEC-PH-10003356-SmartStand M
OFF-AP-10002670,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,OFF-AP-10002670-Belkin 8-Out
OFF-FA-10003485,Office Supplies,Fasteners,Staples,OFF-FA-10003485-Staples
OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,OFF-AP-10000390-Euro Pro Sha
OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,OFF-PA-10002764-Easy-staple 
OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,OFF-PA-10000143-Astroparche 
TEC-MA-10000045,Technology,Machines,Zebra ZM400 Thermal Label Printer,TEC-MA-10000045-Zebra ZM400 
OFF-ST-10000136,Office Supplies,Storage,Letter Size File,OFF-ST-10000136-Letter Size 
TEC-PH-10004522,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,TEC-PH-10004522-Dexim XPower
TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,TEC-PH-10002584-Samsung Gala
FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,FUR-CH-10004626-Office Star 
TEC-PH-10000562,Technology,Phones,Samsung Convoy 3,TEC-PH-10000562-Samsung Conv
FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",FUR-FU-10001025-Eldon Imàge
OFF-LA-10004178,Office Supplies,Labels,Avery 491,OFF-LA-10004178-Avery 491
OFF-PA-10003797,Office Supplies,Paper,Xerox 209,OFF-PA-10003797-Xerox 209
OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",OFF-EN-10003448-Peel & Seel 
OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,OFF-AP-10000938-Avanti 1.7 C
OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,OFF-SU-10004737-Acme Design 
FUR-TA-10001691,Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",FUR-TA-10001691-Barricks Non
TEC-MA-10003173,Technology,Machines,Hewlett-Packard 300S Scientific Calculator,TEC-MA-10003173-Hewlett-Pack
OFF-LA-10000305,Office Supplies,Labels,Avery 495,OFF-LA-10000305-Avery 495
TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,TEC-PH-10002583-iOttie HLCRI
OFF-AR-10003876,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",OFF-AR-10003876-Avery Hi-Lit
FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,FUR-FU-10004864-Eldon 500 Cl
OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,OFF-PA-10003063-EcoTones Mem
OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,OFF-PA-10003302-Xerox 1906
TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,TEC-MA-10000423-Texas Instru
OFF-PA-10003022,Office Supplies,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book,OFF-PA-10003022-Standard Lin
TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,TEC-AC-10004992-Kingston Dig
OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,OFF-BI-10004099-GBC VeloBind
OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,OFF-PA-10001215-Xerox 1963
TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,TEC-AC-10003870-Logitech Z-
OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",OFF-AP-10000275-Sanyo Counte
FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,FUR-FU-10003192-Luxo Adjusta
OFF-PA-10000859,Office Supplies,Paper,Unpadded Memo Slips,OFF-PA-10000859-Unpadded Mem
OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,OFF-AR-10000614-Barrel Sharp
OFF-FA-10000089,Office Supplies,Fasteners,Acco Glide Clips,OFF-FA-10000089-Acco Glide C
FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",FUR-TA-10001771-Bush Cubix C
FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",FUR-CH-10002044-Office Star 
TEC-PH-10001795,Technology,Phones,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,TEC-PH-10001795-RCA H5401RE1
FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",FUR-TA-10001086-SAFCO PlanMa
OFF-PA-10000048,Office Supplies,Paper,Xerox 20,OFF-PA-10000048-Xerox 20
TEC-MA-10002109,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",TEC-MA-10002109-HP Officejet
OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",OFF-PA-10003036-Black Print 
TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,TEC-PH-10001870-Lunatik TT5L
OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",OFF-ST-10002182-Iris 3-Drawe
TEC-PH-10001468,Technology,Phones,Panasonic Business Telephones KX-T7736,TEC-PH-10001468-Panasonic Bu
OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,OFF-AR-10004010-Hunt Boston 
OFF-ST-10003572,Office Supplies,Storage,Portfile Personal File Boxes,OFF-ST-10003572-Portfile Per
OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray","OFF-ST-10003994-Belkin 19"" C"
FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,FUR-CH-10001545-Hon Comforta
FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",FUR-FU-10004245-Career Cubic
OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",OFF-EN-10002592-Peel & Seel 
OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,OFF-AR-10000914-Boston 16765
OFF-LA-10003498,Office Supplies,Labels,Avery 475,OFF-LA-10003498-Avery 475
TEC-MA-10003329,Technology,Machines,"Vtech AT&T CL2940 Corded Speakerphone, Black",TEC-MA-10003329-Vtech AT&T C
FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,FUR-FU-10000747-Tenex B1-RE 
TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,TEC-PH-10004100-Griffin GC17
OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,OFF-ST-10000636-Rogers Profi
TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,TEC-PH-10003174-RCA ViSYS 25
OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,OFF-PA-10001497-Xerox 1914
OFF-PA-10001952,Office Supplies,Paper,Xerox 1902,OFF-PA-10001952-Xerox 1902
OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,OFF-SU-10004661-Acme Titaniu
OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,OFF-BI-10002026-Ibico Recycl
OFF-PA-10001826,Office Supplies,Paper,Xerox 207,OFF-PA-10001826-Xerox 207
TEC-MA-10001031,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),TEC-MA-10001031-Socket Bluet
TEC-MA-10003176,Technology,Machines,Okidata B400 Printer,TEC-MA-10003176-Okidata B400
TEC-AC-10002647,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",TEC-AC-10002647-Logitech Wi
TEC-PH-10002114,Technology,Phones,Xiaomi Mi3,TEC-PH-10002114-Xiaomi Mi3
OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,OFF-PA-10001593-Xerox 1947
TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,TEC-AC-10004803-Sony Micro V
OFF-PA-10001801,Office Supplies,Paper,Xerox 193,OFF-PA-10001801-Xerox 193
TEC-PH-10000127,Technology,Phones,iOttie XL Car Mount,TEC-PH-10000127-iOttie XL Ca
OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,OFF-AP-10001564-Hoover Comme
TEC-AC-10004595,Technology,Accessories,First Data TMFD35 PIN Pad,TEC-AC-10004595-First Data T
FUR-FU-10002874,Furniture,Furnishings,Ultra Commercial Grade Dual Valve Door Closer,FUR-FU-10002874-Ultra Commer
FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame,FUR-FU-10003489-Contemporary
TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",TEC-MA-10002073-3D Systems C
TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone,TEC-PH-10004006-Panasonic KX
OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",OFF-BI-10000279-Acco Recycle
OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,OFF-PA-10000300-Xerox 1936
OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,OFF-BI-10004308-Avery Legal 
TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,TEC-PH-10004080-Avaya 5410 D
OFF-PA-10001260,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",OFF-PA-10001260-TOPS Money R
OFF-ST-10004946,Office Supplies,Storage,Desktop 3-Pocket Hot File,OFF-ST-10004946-Desktop 3-Po
OFF-PA-10002109,Office Supplies,Paper,Wirebound Voice Message Log Book,OFF-PA-10002109-Wirebound Vo
TEC-MA-10004255,Technology,Machines,Konica Minolta magicolor 1690MF Multifunction Printer,TEC-MA-10004255-Konica Minol
FUR-FU-10003095,Furniture,Furnishings,"Linden 12"" Wall Clock With Oak Frame","FUR-FU-10003095-Linden 12"" W"
FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,FUR-FU-10000820-Tensor Brush
TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,TEC-MA-10002930-Ricoh - Ink 
OFF-PA-10003205,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",OFF-PA-10003205-Wirebound Me
OFF-LA-10002368,Office Supplies,Labels,Avery 479,OFF-LA-10002368-Avery 479
TEC-MA-10003230,Technology,Machines,Okidata C610n Printer,TEC-MA-10003230-Okidata C610
OFF-PA-10000295,Office Supplies,Paper,Xerox 229,OFF-PA-10000295-Xerox 229
OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,OFF-SU-10004884-Acme Galleri
FUR-FU-10002240,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,FUR-FU-10002240-Nu-Dell EZ-M
FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,FUR-FU-10001057-Tensor Track
FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,FUR-CH-10002073-Hon Olson St
OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,OFF-AP-10003278-Belkin 7-Out
TEC-PH-10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,TEC-PH-10002070-Griffin GC36
FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,FUR-FU-10000277-Deflect-o Du
TEC-AC-10004420,Technology,Accessories,Cherry 142-key Programmable Keyboard,TEC-AC-10004420-Cherry 142-k
TEC-PH-10004094,Technology,Phones,Motorola L703CM,TEC-PH-10004094-Motorola L70
TEC-MA-10002790,Technology,Machines,NeatDesk Desktop Scanner & Digital Filing System,TEC-MA-10002790-NeatDesk Des
OFF-AP-10001634,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,OFF-AP-10001634-Hoover Comme
OFF-PA-10001837,Office Supplies,Paper,Xerox 1976,OFF-PA-10001837-Xerox 1976
OFF-AR-10003896,Office Supplies,Art,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",OFF-AR-10003896-Stride Job 1
OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",OFF-BI-10002897-Black Avery 
OFF-PA-10001243,Office Supplies,Paper,Xerox 1983,OFF-PA-10001243-Xerox 1983
FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",FUR-FU-10003806-Tenex Chairm
TEC-MA-10000904,Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",TEC-MA-10000904-Brother MFC-
OFF-LA-10002473,Office Supplies,Labels,Avery 484,OFF-LA-10002473-Avery 484
FUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,FUR-FU-10003374-Electrix Flu
TEC-MA-10001856,Technology,Machines,Okidata C610n Printer,TEC-MA-10001856-Okidata C610
OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,OFF-ST-10003641-Space Soluti
